datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/11/10 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,2,0,0.2,2.41,-60.989,13
2020/11/12 17:20:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,3,0,0,4.305,-61.094,21.7
2020/11/12 17:15:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,3,3.8,0,-0.825,-61.833,17.2
2020/11/12 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,2,3.9,0,2.166,-59.806,12.9
2020/11/19 17:25:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,6.4,0,0.748,-60.518,38.5
2020/11/19 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,2.4,0.1,4.063,-60.01,22.1
2020/11/20 18:05:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.2,3.514,-60.783,37.2
2020/11/20 18:05:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.2,3.518,-60.778,48.7
2020/11/26 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0.1,0,4.142,-60.013,4.9
2020/11/26 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0.1,0,4.141,-60.022,5.1
2020/04/02 17:20:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,8,2.23,0.27,1.561,-60.381,9
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,0.9,4.366,-60.207,14.5
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,0.9,4.365,-60.216,6.3
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,0.9,4.359,-60.209,15.3
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,2,0,0.1,0.682,-60.503,5.2
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,0.2,1.013,-60.441,11.3
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.416,-60.361,26
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.414,-60.37,17.8
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.371,-60.543,18.4
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.362,-60.542,15.9
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.32,-59.917,13.3
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.258,-59.912,22.5
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,1,4.257,-59.921,8.6
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,3,0,1,4.207,-59.819,9.3
2020/02/03 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,3,0,1,4.149,-60.228,7
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,11,0,0.7,1.207,-60.457,5.1
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,15,0,0.9,1.629,-60.212,105.6
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,16,0,0.9,1.637,-60.222,69.5
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,20,0,0.8,1.99,-61.422,8
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,21,0,1,3.443,-60.595,22.9
2020/02/19 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,19,0,1,4.439,-60.452,29.9
2020/02/26 17:45:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,2,0,1,2.959,-61.019,14.3
2020/02/26 17:45:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,2,0,1,2.957,-61.029,35
2020/03/25 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,0.6,1.467,-60.328,59
2020/04/07 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,11.5,0.1,3.471,-60.257,14.1
2020/04/07 17:35:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,1,0.9,0.2,3.884,-61.625,40.4
2020/04/07 17:35:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,1,0.9,0.2,3.885,-61.616,79
2020/04/07 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,0,1.7,0.4,4.629,-60.142,8.3
2020/01/27 17:30:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,10,0,0.5,1.086,-59.498,7.6
2020/01/27 17:30:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,10,0,0.5,1.087,-59.489,58.2
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,0.2,1.014,-60.432,8.4
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,8,0,0.9,3.125,-60.471,8.2
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,5,0,1,3.929,-59.991,8.2
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,5,0,1,3.922,-59.775,19.7
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,5,0,1,3.838,-59.727,9.8
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,5,0,1,3.836,-59.737,12.6
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,10,0,0.7,3.543,-60.701,12.6
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,5,0.1,0.4,5.002,-60.399,7
2020/01/02 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,4,0.1,0.4,5.03,-60.403,6.1
2020/01/06 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,8,0,0.5,5.031,-60.423,13
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,10,0,1,3.046,-60.074,31.6
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,10,0,1,3.048,-60.064,9.8
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,11,0,0.9,3.166,-60.71,11.6
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,11,0,0.9,3.167,-60.268,18.3
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,9,0,0.9,3.205,-60.179,7.7
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,12,0,1,3.216,-60.633,11.1
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,12,0,1,3.226,-60.634,14
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,11,0,0.6,3.278,-61.198,14.5
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,10,0,1,3.57,-60.022,27.6
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,10,0,1,3.58,-60.024,11.6
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,11,0,1,3.581,-60.014,9.3
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,8,0,1,3.583,-60.064,27.8
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,8,0,1,3.585,-60.054,19.4
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,10,0,0.8,4.534,-60.23,7.2
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,4,0,0.2,0.614,-59.343,9.7
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,4,0,0.2,0.731,-59.425,8.8
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,0.3,1.988,-61.426,16.3
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0,0.4,2.01,-61.471,17
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,12,0,0.9,3.117,-60.463,19
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,12,0,0.9,3.003,-60.239,29.1
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,6,0,0.1,0.724,-60.064,14.3
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,6,0,0.2,0.811,-60.546,28.5
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,7,0,0.2,0.907,-59.596,102.6
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,9,0,0.3,1.631,-60.925,47.5
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,9,0,0.3,1.632,-60.932,31.9
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,8,0,0.8,2.612,-60.236,17.8
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,11,0,0.7,2.665,-60.5,19.3
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,10,0,0.6,2.667,-60.483,44.4
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,12,0,0.8,4.737,-60.469,28.5
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,12,0,0.8,4.736,-60.459,23.4
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,12,0,0.8,4.734,-60.474,12.5
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,15,0,0.9,3.309,-60.487,27.4
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,17,0,1,3.277,-60.494,14.4
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,13,0,0.9,3.221,-60.744,44
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,12,0,0.9,3.001,-60.254,35.2
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,12,0,1,3.21,-59.926,35
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,13,0,0.9,3.214,-60.755,22.4
2020/01/06 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,13,0,0.9,3.217,-60.738,95
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,10,0,0.3,1.634,-60.922,9.5
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,9,0,0.4,2.609,-63.887,6.5
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,9,0,0.5,2.658,-63.716,19
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,14,0,0.9,3.071,-60.788,41.6
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,14,0,0.9,3.073,-60.798,19.9
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,14,0,0.9,3.075,-60.782,38.9
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,13,0,1,3.293,-60.006,25.8
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,12,0,0.6,3.351,-61.005,41.9
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,13,0,0.7,3.353,-60.989,55.1
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,10,0,1,3.833,-59.601,44.6
2020/01/07 17:55:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,8,0,0.2,3.874,-62.599,9.4
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,10,0,0.9,2.691,-60.118,14.8
2020/01/05 18:05:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,7,0,0.4,2.636,-63.728,39.6
2020/01/05 18:05:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,7,0,0.4,3.869,-64.502,32.2
2020/01/05 18:05:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,7,0,0.4,3.867,-64.508,36.6
2020/01/08 17:00:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,11,0,1,3.664,-60.191,30.1
2020/01/05 18:05:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,8,0,0.4,3.347,-63.018,16.8
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,0.3,1.976,-61.436,14.7
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0,0.3,1.741,-60.663,32.9
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0,0.3,1.739,-60.674,7.4
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,10,0,0.3,1.117,-59.55,3.9
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,10,0,0.2,1.078,-59.754,5.7
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,6,0,0.8,0.932,-59.492,12.4
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,6,0,0.5,0.93,-59.501,12.3
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,5,0,0.1,0.811,-59.818,24.6
2020/01/04 17:25:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,5,0,0.1,0.81,-59.828,6.6
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,15,0,1,3.65,-60.223,47.4
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,15,0,0.7,4.35,-60.828,64.2
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,17,0,0.9,4.338,-60.788,48.9
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,19,0,0.9,3.16,-61.133,97.4
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,19,0,0.9,3.164,-61.139,80.1
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,15,0,1,3.534,-60.278,51.2
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,15,0,1,3.54,-60.237,87.6
2020/01/12 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,15,0,1,3.541,-60.245,120.1
2020/01/09 17:40:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,9,0.9,0.2,0.891,-59.689,48.6
2020/01/09 17:40:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,7,1.1,0.2,1.005,-59.6,14.9
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,12,0,-999,3.355,-59.81,14.6
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,12,0,1,3.365,-59.812,16.2
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,17,0,0.8,3.514,-60.78,13.4
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,22,0,0.9,3.577,-60.474,23.4
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,23,0,0.9,3.579,-60.463,15.2
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,22,0,0.9,3.58,-60.469,21.3
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,15,0,0.8,4.018,-60.627,11.8
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,10,0.1,0.8,4.167,-60.706,10.1
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,12,0,0.9,4.176,-60.504,13.8
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,13,0,0.8,4.178,-60.559,9.9
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,10,0,0.9,4.229,-60.414,7.6
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,10,0,0.9,4.268,-60.437,16.2
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,10,0,1,4.301,-60.276,12.1
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,12,0,0.7,2.669,-60.958,12
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,16,0,0.7,2.954,-61.279,10.8
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,16,0,1,3.074,-60.768,21.7
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,16,0,1,3.076,-60.758,19.2
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,16,0,0.7,3.247,-61.024,19.9
2020/01/09 17:45:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,16,0,0.7,3.249,-61.015,49.6
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,18,0.1,1,3.255,-60.115,11.3
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,17,0,1,2.679,-60.475,13.7
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,17,0,1,2.674,-60.467,12.8
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,16,0,1,3.902,-59.891,67.8
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,16,0,1,3.9,-59.902,19.5
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,16,0,1,3.837,-59.978,31.2
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,12,0,0.7,3.783,-61.446,9.9
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,12,0,0.7,3.781,-61.46,13.9
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,21,0,0.9,3.249,-60.86,20.6
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,18,0.1,1,3.245,-60.114,29.2
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,18,0.1,1,3.243,-60.126,49.6
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,18,0,1,3.17,-60.219,9.4
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,20,0,1,3.14,-60.427,18.3
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,20,0,1,3.129,-60.425,24.4
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,19,0,1,3.005,-60.085,13.3
2020/01/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,14,0.1,1,4.944,-60.587,13.6
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,0.3,1,3.799,-59.909,13.5
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,13,0,1,4.186,-60.741,12.3
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,12,0,1,4.195,-60.742,11.9
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,22,0.2,1,4.74,-60.073,15.6
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,1,3.455,-60.384,9.8
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,1,0.7,0.2,1.049,-60.406,7.2
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,0.3,1,3.72,-59.881,8.5
2020/01/18 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,0.3,1,3.8,-59.899,8.4
2020/01/22 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,16,0,1,4.843,-60.51,40.4
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,4.011,-59.706,16.7
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,3.9,-59.987,47.5
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,6,0,1,4.387,-60.034,12.6
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,5,0,1,4.385,-60.042,10.2
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,4.048,-59.992,27.9
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,6,0.1,1,3.799,-60.498,18.4
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,3.788,-59.964,17.4
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0.1,1,3.761,-60.216,14.2
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,6,0,1,3.528,-59.863,18.4
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,18,0.3,0.9,4.046,-61.121,15.1
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,5,0,1,3.196,-60.629,21.9
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,6,0,0.9,2.629,-60.099,13.6
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,19,0.3,0.9,4.039,-61.131,17.7
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,4.022,-59.706,14
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,6,0,1,4.013,-59.692,13
2020/01/22 17:10:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,6,0,0.9,2.577,-60.311,30.8
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,1,2.878,-60.943,17.1
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,2,0,0.3,3.066,-61.68,7
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.259,-60.647,30.8
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.261,-60.637,73
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,4,0,1,3.489,-60.672,11.7
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,4,0,1,3.49,-60.662,30.8
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,0.1,1,3.574,-60.085,29.8
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,4,0,0.7,3.665,-60.95,17.5
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,3,0.9,0.2,3.828,-62.532,25.2
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,4,0,1,4,-60.889,34.8
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,6,0,1,4.068,-60.916,16.1
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.373,-60.431,20.2
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.383,-60.432,16.2
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0,0.3,2.018,-61.436,7.4
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,1,2.876,-60.954,10.5
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,5,0,1,4.069,-60.905,14.6
2020/01/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,12,0,1,4.132,-60.611,17.4
2020/01/23 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0.2,0.5,1.716,-60.68,53.3
2020/01/23 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0.2,0.5,1.721,-60.675,202.1
2020/01/23 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0.2,0.5,1.73,-60.667,37.8
